JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
VTE|Ventes|VT00293|20260919|445710|TVA collectée|||FA-2026-09C006|20260919|Facture Charpentes Ozanne|0,00|2752,00|||20260919||
BQ|Banque|BQ00273|20260920|401000|Fournisseurs|F005|Énergie Cévennes|FF-2026-08F005|20260920|Règlement Énergie Cévennes|5280,00|0,00|LAC00272|20260920|20260920||
BQ|Banque|BQ00273|20260920|512000|Banque|||FF-2026-08F005|20260920|Règlement Énergie Cévennes|0,00|5280,00|||20260920||
ACH|Achats|AC00307|20260921|601000|Achats de matières premières|||FF-2026-09F005|20260921|Facture Énergie Cévennes|7810,00|0,00|||20260921||
ACH|Achats|AC00307|20260921|445660|TVA déductible|||FF-2026-09F005|20260921|Facture Énergie Cévennes|1562,00|0,00|||20260921||
ACH|Achats|AC00307|20260921|401000|Fournisseurs|F005|Énergie Cévennes|FF-2026-09F005|20260921|Facture Énergie Cévennes|0,00|9372,00|LAC00307|20261021|20260921||
VTE|Ventes|VT00295|20260922|411000|Clients|C007|Escaliers Mory|FA-2026-09C007|20260922|Facture Escaliers Mory|14448,00|0,00|LVT00295|20261027|20260922||
VTE|Ventes|VT00295|20260922|706000|Prestations de services|||FA-2026-09C007|20260922|Facture Escaliers Mory|0,00|12040,00|||20260922||
VTE|Ventes|VT00295|20260922|445710|TVA collectée|||FA-2026-09C007|20260922|Facture Escaliers Mory|0,00|2408,00|||20260922||
BQ|Banque|BQ00253|20260924|512000|Banque|||FA-2026-08C003|20260924|Règlement Menuiseries Lafon|16128,00|0,00|||20260924||
BQ|Banque|BQ00253|20260924|411000|Clients|C003|Menuiseries Lafon|FA-2026-08C003|20260924|Règlement Menuiseries Lafon|0,00|16128,00|LVT00252|20260924|20260924||
BQ|Banque|BQ00257|20260925|512000|Banque|||FA-2026-08C005|20260925|Règlement Solutions Bertholet|10368,00|0,00|||20260925||
BQ|Banque|BQ00257|20260925|411000|Clients|C005|Solutions Bertholet|FA-2026-08C005|20260925|Règlement Solutions Bertholet|0,00|10368,00|LVT00256|20260925|20260925||
VTE|Ventes|VT00297|20260925|411000|Clients|C008|Diffusion Nadaud|FA-2026-09C008|20260925|Facture Diffusion Nadaud|10320,00|0,00|LVT00297|20261020|20260925||
VTE|Ventes|VT00297|20260925|706000|Prestations de services|||FA-2026-09C008|20260925|Facture Diffusion Nadaud|0,00|8600,00|||20260925||
VTE|Ventes|VT00297|20260925|445710|TVA collectée|||FA-2026-09C008|20260925|Facture Diffusion Nadaud|0,00|1720,00|||20260925||
BQ|Banque|BQ00261|20260926|512000|Banque|||FA-2026-08C007|20260926|Règlement Escaliers Mory|8064,00|0,00|||20260926||
BQ|Banque|BQ00261|20260926|411000|Clients|C007|Escaliers Mory|FA-2026-08C007|20260926|Règlement Escaliers Mory|0,00|8064,00|LVT00260|20260926|20260926||
OD|Opérations diverses|OD00310|20260928|641000|Rémunérations du personnel||||20260928|Salaires du mois|28000,00|0,00|||20260928||
OD|Opérations diverses|OD00310|20260928|645000|Charges de sécurité sociale||||20260928|Charges sociales|11000,00|0,00|||20260928||
OD|Opérations diverses|OD00310|20260928|421000|Personnel — rémunérations dues||||20260928|Salaires du mois|0,00|28000,00|||20260928||
OD|Opérations diverses|OD00310|20260928|431000|Sécurité sociale||||20260928|Charges sociales|0,00|11000,00|||20260928||
BQ|Banque|BQ00311|20260928|421000|Personnel — rémunérations dues||||20260928|Virement des salaires|28000,00|0,00|||20260928||
BQ|Banque|BQ00311|20260928|431000|Sécurité sociale||||20260928|Versement des cotisations|11000,00|0,00|||20260928||
BQ|Banque|BQ00311|20260928|512000|Banque||||20260928|Paie du mois|0,00|39000,00|||20260928||
OD|Opérations diverses|OD00314|20260930|681100|Dotations aux amortissements||||20260930|Dotation du mois|2500,00|0,00|||20260930||
OD|Opérations diverses|OD00314|20260930|281500|Amortissements du matériel industriel||||20260930|Dotation du mois|0,00|2500,00|||20260930||
OD|Opérations diverses|OD00315|20260930|695000|Impôts sur les bénéfices||||20260930|Impôt sur les sociétés|2400,00|0,00|||20260930||
OD|Opérations diverses|OD00315|20260930|444000|État — impôt sur les bénéfices||||20260930|Impôt sur les sociétés|0,00|2400,00|||20260930||
BQ|Banque|BQ00316|20260930|444000|État — impôt sur les bénéfices||||20260930|Acompte d'impôt sur les sociétés|2400,00|0,00|||20260930||
BQ|Banque|BQ00316|20260930|512000|Banque||||20260930|Acompte d'impôt sur les sociétés|0,00|2400,00|||20260930||
OD|Opérations diverses|OD00317|20260930|445710|TVA collectée||||20260930|Déclaration de TVA|34400,00|0,00|||20260930||
OD|Opérations diverses|OD00317|20260930|445660|TVA déductible||||20260930|Déclaration de TVA|0,00|15460,00|||20260930||
OD|Opérations diverses|OD00317|20260930|512000|Banque||||20260930|Règlement de TVA|0,00|18940,00|||20260930||
VTE|Ventes|VT00318|20261004|411000|Clients|C001|Constructions Vallier|FA-2026-10C001|20261004|Facture Constructions Vallier|54432,00|0,00|||20261004||
VTE|Ventes|VT00318|20261004|706000|Prestations de services|||FA-2026-10C001|20261004|Facture Constructions Vallier|0,00|45360,00|||20261004||
VTE|Ventes|VT00318|20261004|445710|TVA collectée|||FA-2026-10C001|20261004|Facture Constructions Vallier|0,00|9072,00|||20261004||
ACH|Achats|AC00333|20261005|601000|Achats de matières premières|||FF-2026-10F001|20261005|Facture Aciers Delmas|23460,00|0,00|||20261005||
ACH|Achats|AC00333|20261005|445660|TVA déductible|||FF-2026-10F001|20261005|Facture Aciers Delmas|4692,00|0,00|||20261005||
ACH|Achats|AC00333|20261005|401000|Fournisseurs|F001|Aciers Delmas|FF-2026-10F001|20261005|Facture Aciers Delmas|0,00|28152,00|LAC00333|20261119|20261005||
ACH|Achats|AC00343|20261005|613000|Locations||||20261005|Loyer de l'atelier|4500,00|0,00|||20261005||
ACH|Achats|AC00343|20261005|626000|Frais postaux et télécommunications||||20261005|Frais généraux|1800,00|0,00|||20261005||
ACH|Achats|AC00343|20261005|445660|TVA déductible||||20261005|Loyer et frais généraux|1260,00|0,00|||20261005||
ACH|Achats|AC00343|20261005|512000|Banque||||20261005|Loyer et frais généraux|0,00|7560,00|||20261005||
BQ|Banque|BQ00347|20261005|661000|Charges d'intérêts||||20261005|Intérêts de l'emprunt|320,00|0,00|||20261005||
BQ|Banque|BQ00347|20261005|164000|Emprunts auprès des établissements de crédit||||20261005|Amortissement de l'emprunt|1800,00|0,00|||20261005||
BQ|Banque|BQ00347|20261005|512000|Banque||||20261005|Échéance d'emprunt|0,00|2120,00|||20261005||
BQ|Banque|BQ00214|20261007|512000|Banque|||FA-2026-07C001|20261007|Règlement Constructions Vallier|45684,00|0,00|||20261007||
BQ|Banque|BQ00214|20261007|411000|Clients|C001|Constructions Vallier|FA-2026-07C001|20261007|Règlement Constructions Vallier|0,00|45684,00|LVT00213|20261007|20261007||
VTE|Ventes|VT00319|20261007|411000|Clients|C002|Groupe Ambert|FA-2026-10C002|20261007|Facture Groupe Ambert|38304,00|0,00|LVT00319|20261208|20261007||
VTE|Ventes|VT00319|20261007|706000|Prestations de services|||FA-2026-10C002|20261007|Facture Groupe Ambert|0,00|31920,00|||20261007||
VTE|Ventes|VT00319|20261007|445710|TVA collectée|||FA-2026-10C002|20261007|Facture Groupe Ambert|0,00|6384,00|||20261007||
BQ|Banque|BQ00251|20261008|512000|Banque|||FA-2026-08C002|20261008|Règlement Groupe Ambert|21888,00|0,00|||20261008||
BQ|Banque|BQ00251|20261008|411000|Clients|C002|Groupe Ambert|FA-2026-08C002|20261008|Règlement Groupe Ambert|0,00|21888,00|LVT00250|20261008|20261008||
BQ|Banque|BQ00302|20261008|401000|Fournisseurs|F002|Bois du Forez|FF-2026-09F002|20261008|Règlement Bois du Forez|20448,00|0,00|LAC00301|20261008|20261008||
BQ|Banque|BQ00302|20261008|512000|Banque|||FF-2026-09F002|20261008|Règlement Bois du Forez|0,00|20448,00|||20261008||
ACH|Achats|AC00335|20261008|601000|Achats de matières premières|||FF-2026-10F002|20261008|Facture Bois du Forez|16560,00|0,00|||20261008||
ACH|Achats|AC00335|20261008|445660|TVA déductible|||FF-2026-10F002|20261008|Facture Bois du Forez|3312,00|0,00|||20261008||
ACH|Achats|AC00335|20261008|401000|Fournisseurs|F002|Bois du Forez|FF-2026-10F002|20261008|Facture Bois du Forez|0,00|19872,00|LAC00335|20261107|20261008||
VTE|Ventes|VT00321|20261010|411000|Clients|C003|Menuiseries Lafon|FA-2026-10C003|20261010|Facture Menuiseries Lafon|28224,00|0,00|LVT00321|20261124|20261010||
VTE|Ventes|VT00321|20261010|706000|Prestations de services|||FA-2026-10C003|20261010|Facture Menuiseries Lafon|0,00|23520,00|||20261010||
VTE|Ventes|VT00321|20261010|445710|TVA collectée|||FA-2026-10C003|20261010|Facture Menuiseries Lafon|0,00|4704,00|||20261010||
BQ|Banque|BQ00269|20261011|401000|Fournisseurs|F003|Quincaillerie Pons|FF-2026-08F003|20261011|Règlement Quincaillerie Pons|8640,00|0,00|LAC00268|20261011|20261011||
BQ|Banque|BQ00269|20261011|512000|Banque|||FF-2026-08F003|20261011|Règlement Quincaillerie Pons|0,00|8640,00|||20261011||
ACH|Achats|AC00337|20261012|601000|Achats de matières premières|||FF-2026-10F003|20261012|Facture Quincaillerie Pons|12420,00|0,00|||20261012||
ACH|Achats|AC00337|20261012|445660|TVA déductible|||FF-2026-10F003|20261012|Facture Quincaillerie Pons|2484,00|0,00|||20261012||
ACH|Achats|AC00337|20261012|401000|Fournisseurs|F003|Quincaillerie Pons|FF-2026-10F003|20261012|Facture Quincaillerie Pons|0,00|14904,00|LAC00337|20261211|20261012||
BQ|Banque|BQ00259|20261013|512000|Banque|||FA-2026-08C006|20261013|Règlement Charpentes Ozanne|9216,00|0,00|||20261013||
BQ|Banque|BQ00259|20261013|411000|Clients|C006|Charpentes Ozanne|FA-2026-08C006|20261013|Règlement Charpentes Ozanne|0,00|9216,00|LVT00258|20261013|20261013||
BQ|Banque|BQ00290|20261013|512000|Banque|||FA-2026-09C004|20261013|Règlement Atelier Rivaud|22704,00|0,00|||20261013||
BQ|Banque|BQ00290|20261013|411000|Clients|C004|Atelier Rivaud|FA-2026-09C004|20261013|Règlement Atelier Rivaud|0,00|22704,00|LVT00289|20261013|20261013||
VTE|Ventes|VT00323|20261013|411000|Clients|C004|Atelier Rivaud|FA-2026-10C004|20261013|Facture Atelier Rivaud|22176,00|0,00|LVT00323|20261112|20261013||
VTE|Ventes|VT00323|20261013|706000|Prestations de services|||FA-2026-10C004|20261013|Facture Atelier Rivaud|0,00|18480,00|||20261013||
VTE|Ventes|VT00323|20261013|445710|TVA collectée|||FA-2026-10C004|20261013|Facture Atelier Rivaud|0,00|3696,00|||20261013||
BQ|Banque|BQ00346|20261015|635000|Impôts et taxes||||20261015|Taxes assises sur les salaires|900,00|0,00|||20261015||
BQ|Banque|BQ00346|20261015|512000|Banque||||20261015|Taxes assises sur les salaires|0,00|900,00|||20261015||
VTE|Ventes|VT00325|20261016|411000|Clients|C005|Solutions Bertholet|FA-2026-10C005|20261016|Facture Solutions Bertholet|18144,00|0,00|LVT00325|20261125|20261016||
VTE|Ventes|VT00325|20261016|706000|Prestations de services|||FA-2026-10C005|20261016|Facture Solutions Bertholet|0,00|15120,00|||20261016||
VTE|Ventes|VT00325|20261016|445710|TVA collectée|||FA-2026-10C005|20261016|Facture Solutions Bertholet|0,00|3024,00|||20261016||
BQ|Banque|BQ00306|20261017|401000|Fournisseurs|F004|Transports Vialle|FF-2026-09F004|20261017|Règlement Transports Vialle|11076,00|0,00|LAC00305|20261017|20261017||
BQ|Banque|BQ00306|20261017|512000|Banque|||FF-2026-09F004|20261017|Règlement Transports Vialle|0,00|11076,00|||20261017||
ACH|Achats|AC00339|20261017|601000|Achats de matières premières|||FF-2026-10F004|20261017|Facture Transports Vialle|8970,00|0,00|||20261017||
ACH|Achats|AC00339|20261017|445660|TVA déductible|||FF-2026-10F004|20261017|Facture Transports Vialle|1794,00|0,00|||20261017||
ACH|Achats|AC00339|20261017|401000|Fournisseurs|F004|Transports Vialle|FF-2026-10F004|20261017|Facture Transports Vialle|0,00|10764,00|LAC00339|20261116|20261017||
VTE|Ventes|VT00327|20261019|411000|Clients|C006|Charpentes Ozanne|FA-2026-10C006|20261019|Facture Charpentes Ozanne|16128,00|0,00|LVT00327|20261213|20261019||
VTE|Ventes|VT00327|20261019|706000|Prestations de services|||FA-2026-10C006|20261019|Facture Charpentes Ozanne|0,00|13440,00|||20261019||
VTE|Ventes|VT00327|20261019|445710|TVA collectée|||FA-2026-10C006|20261019|Facture Charpentes Ozanne|0,00|2688,00|||20261019||
BQ|Banque|BQ00298|20261020|512000|Banque|||FA-2026-09C008|20261020|Règlement Diffusion Nadaud|10320,00|0,00|||20261020||
BQ|Banque|BQ00298|20261020|411000|Clients|C008|Diffusion Nadaud|FA-2026-09C008|20261020|Règlement Diffusion Nadaud|0,00|10320,00|LVT00297|20261020|20261020||
BQ|Banque|BQ00300|20261020|401000|Fournisseurs|F001|Aciers Delmas|FF-2026-09F001|20261020|Règlement Aciers Delmas|28968,00|0,00|LAC00299|20261020|20261020||
BQ|Banque|BQ00300|20261020|512000|Banque|||FF-2026-09F001|20261020|Règlement Aciers Delmas|0,00|28968,00|||20261020||
BQ|Banque|BQ00308|20261021|401000|Fournisseurs|F005|Énergie Cévennes|FF-2026-09F005|20261021|Règlement Énergie Cévennes|9372,00|0,00|LAC00307|20261021|20261021||
BQ|Banque|BQ00308|20261021|512000|Banque|||FF-2026-09F005|20261021|Règlement Énergie Cévennes|0,00|9372,00|||20261021||
ACH|Achats|AC00341|20261021|601000|Achats de matières premières|||FF-2026-10F005|20261021|Facture Énergie Cévennes|7590,00|0,00|||20261021||
ACH|Achats|AC00341|20261021|445660|TVA déductible|||FF-2026-10F005|20261021|Facture Énergie Cévennes|1518,00|0,00|||20261021||
ACH|Achats|AC00341|20261021|401000|Fournisseurs|F005|Énergie Cévennes|FF-2026-10F005|20261021|Facture Énergie Cévennes|0,00|9108,00|LAC00341|20261120|20261021||
VTE|Ventes|VT00329|20261022|411000|Clients|C007|Escaliers Mory|FA-2026-10C007|20261022|Facture Escaliers Mory|14112,00|0,00|LVT00329|20261126|20261022||
VTE|Ventes|VT00329|20261022|706000|Prestations de services|||FA-2026-10C007|20261022|Facture Escaliers Mory|0,00|11760,00|||20261022||
VTE|Ventes|VT00329|20261022|445710|TVA collectée|||FA-2026-10C007|20261022|Facture Escaliers Mory|0,00|2352,00|||20261022||
BQ|Banque|BQ00288|20261025|512000|Banque|||FA-2026-09C003|20261025|Règlement Menuiseries Lafon|28896,00|0,00|||20261025||
BQ|Banque|BQ00288|20261025|411000|Clients|C003|Menuiseries Lafon|FA-2026-09C003|20261025|Règlement Menuiseries Lafon|0,00|28896,00|LVT00287|20261025|20261025||
VTE|Ventes|VT00331|20261025|411000|Clients|C008|Diffusion Nadaud|FA-2026-10C008|20261025|Facture Diffusion Nadaud|10080,00|0,00|LVT00331|20261119|20261025||
VTE|Ventes|VT00331|20261025|706000|Prestations de services|||FA-2026-10C008|20261025|Facture Diffusion Nadaud|0,00|8400,00|||20261025||
VTE|Ventes|VT00331|20261025|445710|TVA collectée|||FA-2026-10C008|20261025|Facture Diffusion Nadaud|0,00|1680,00|||20261025||
BQ|Banque|BQ00292|20261026|512000|Banque|||FA-2026-09C005|20261026|Règlement Solutions Bertholet|18576,00|0,00|||20261026||
BQ|Banque|BQ00292|20261026|411000|Clients|C005|Solutions Bertholet|FA-2026-09C005|20261026|Règlement Solutions Bertholet|0,00|18576,00|LVT00291|20261026|20261026||
BQ|Banque|BQ00296|20261027|512000|Banque|||FA-2026-09C007|20261027|Règlement Escaliers Mory|14448,00|0,00|||20261027||
BQ|Banque|BQ00296|20261027|411000|Clients|C007|Escaliers Mory|FA-2026-09C007|20261027|Règlement Escaliers Mory|0,00|14448,00|LVT00295|20261027|20261027||
OD|Opérations diverses|OD00344|20261028|641000|Rémunérations du personnel||||20261028|Salaires du mois|28000,00|0,00|||20261028||
OD|Opérations diverses|OD00344|20261028|645000|Charges de sécurité sociale||||20261028|Charges sociales|11000,00|0,00|||20261028||
OD|Opérations diverses|OD00344|20261028|421000|Personnel — rémunérations dues||||20261028|Salaires du mois|0,00|28000,00|||20261028||
OD|Opérations diverses|OD00344|20261028|431000|Sécurité sociale||||20261028|Charges sociales|0,00|11000,00|||20261028||
BQ|Banque|BQ00345|20261028|421000|Personnel — rémunérations dues||||20261028|Virement des salaires|28000,00|0,00|||20261028||
BQ|Banque|BQ00345|20261028|431000|Sécurité sociale||||20261028|Versement des cotisations|11000,00|0,00|||20261028||
BQ|Banque|BQ00345|20261028|512000|Banque||||20261028|Paie du mois|0,00|39000,00|||20261028||
OD|Opérations diverses|OD00348|20261031|681100|Dotations aux amortissements||||20261031|Dotation du mois|2500,00|0,00|||20261031||
OD|Opérations diverses|OD00348|20261031|281500|Amortissements du matériel industriel||||20261031|Dotation du mois|0,00|2500,00|||20261031||
OD|Opérations diverses|OD00349|20261031|695000|Impôts sur les bénéfices||||20261031|Impôt sur les sociétés|2400,00|0,00|||20261031||
OD|Opérations diverses|OD00349|20261031|444000|État — impôt sur les bénéfices||||20261031|Impôt sur les sociétés|0,00|2400,00|||20261031||
BQ|Banque|BQ00350|20261031|444000|État — impôt sur les bénéfices||||20261031|Acompte d'impôt sur les sociétés|2400,00|0,00|||20261031||
BQ|Banque|BQ00350|20261031|512000|Banque||||20261031|Acompte d'impôt sur les sociétés|0,00|2400,00|||20261031||
OD|Opérations diverses|OD00351|20261031|445710|TVA collectée||||20261031|Déclaration de TVA|33600,00|0,00|||20261031||
OD|Opérations diverses|OD00351|20261031|445660|TVA déductible||||20261031|Déclaration de TVA|0,00|15060,00|||20261031||
OD|Opérations diverses|OD00351|20261031|512000|Banque||||20261031|Règlement de TVA|0,00|18540,00|||20261031||
VTE|Ventes|VT00352|20261104|411000|Clients|C001|Constructions Vallier|FA-2026-11C001|20261104|Facture Constructions Vallier|51516,00|0,00|||20261104||
VTE|Ventes|VT00352|20261104|706000|Prestations de services|||FA-2026-11C001|20261104|Facture Constructions Vallier|0,00|42930,00|||20261104||
VTE|Ventes|VT00352|20261104|445710|TVA collectée|||FA-2026-11C001|20261104|Facture Constructions Vallier|0,00|8586,00|||20261104||
ACH|Achats|AC00365|20261105|601000|Achats de matières premières|||FF-2026-11F001|20261105|Facture Aciers Delmas|22100,00|0,00|||20261105||
ACH|Achats|AC00365|20261105|445660|TVA déductible|||FF-2026-11F001|20261105|Facture Aciers Delmas|4420,00|0,00|||20261105||
ACH|Achats|AC00365|20261105|401000|Fournisseurs|F001|Aciers Delmas|FF-2026-11F001|20261105|Facture Aciers Delmas|0,00|26520,00|LAC00365|20261220|20261105||
ACH|Achats|AC00374|20261105|613000|Locations||||20261105|Loyer de l'atelier|4500,00|0,00|||20261105||
ACH|Achats|AC00374|20261105|626000|Frais postaux et télécommunications||||20261105|Frais généraux|1800,00|0,00|||20261105||
ACH|Achats|AC00374|20261105|445660|TVA déductible||||20261105|Loyer et frais généraux|1260,00|0,00|||20261105||
ACH|Achats|AC00374|20261105|512000|Banque||||20261105|Loyer et frais généraux|0,00|7560,00|||20261105||
BQ|Banque|BQ00378|20261105|661000|Charges d'intérêts||||20261105|Intérêts de l'emprunt|320,00|0,00|||20261105||
BQ|Banque|BQ00378|20261105|164000|Emprunts auprès des établissements de crédit||||20261105|Amortissement de l'emprunt|1800,00|0,00|||20261105||
BQ|Banque|BQ00378|20261105|512000|Banque||||20261105|Échéance d'emprunt|0,00|2120,00|||20261105||
BQ|Banque|BQ00249|20261107|512000|Banque|||FA-2026-08C001|20261107|Règlement Constructions Vallier|31104,00|0,00|||20261107||
BQ|Banque|BQ00249|20261107|411000|Clients|C001|Constructions Vallier|FA-2026-08C001|20261107|Règlement Constructions Vallier|0,00|31104,00|LVT00248|20261107|20261107||
BQ|Banque|BQ00336|20261107|401000|Fournisseurs|F002|Bois du Forez|FF-2026-10F002|20261107|Règlement Bois du Forez|19872,00|0,00|LAC00335|20261107|20261107||
BQ|Banque|BQ00336|20261107|512000|Banque|||FF-2026-10F002|20261107|Règlement Bois du Forez|0,00|19872,00|||20261107||
VTE|Ventes|VT00353|20261107|411000|Clients|C002|Groupe Ambert|FA-2026-11C002|20261107|Facture Groupe Ambert|36252,00|0,00|||20261107||
VTE|Ventes|VT00353|20261107|706000|Prestations de services|||FA-2026-11C002|20261107|Facture Groupe Ambert|0,00|30210,00|||20261107||
VTE|Ventes|VT00353|20261107|445710|TVA collectée|||FA-2026-11C002|20261107|Facture Groupe Ambert|0,00|6042,00|||20261107||
BQ|Banque|BQ00286|20261108|512000|Banque|||FA-2026-09C002|20261108|Règlement Groupe Ambert|39216,00|0,00|||20261108||
BQ|Banque|BQ00286|20261108|411000|Clients|C002|Groupe Ambert|FA-2026-09C002|20261108|Règlement Groupe Ambert|0,00|39216,00|LVT00285|20261108|20261108||
ACH|Achats|AC00367|20261108|601000|Achats de matières premières|||FF-2026-11F002|20261108|Facture Bois du Forez|15600,00|0,00|||20261108||
ACH|Achats|AC00367|20261108|445660|TVA déductible|||FF-2026-11F002|20261108|Facture Bois du Forez|3120,00|0,00|||20261108||
ACH|Achats|AC00367|20261108|401000|Fournisseurs|F002|Bois du Forez|FF-2026-11F002|20261108|Facture Bois du Forez|0,00|18720,00|LAC00367|20261208|20261108||
VTE|Ventes|VT00354|20261110|411000|Clients|C003|Menuiseries Lafon|FA-2026-11C003|20261110|Facture Menuiseries Lafon|26712,00|0,00|LVT00354|20261225|20261110||
VTE|Ventes|VT00354|20261110|706000|Prestations de services|||FA-2026-11C003|20261110|Facture Menuiseries Lafon|0,00|22260,00|||20261110||
VTE|Ventes|VT00354|20261110|445710|TVA collectée|||FA-2026-11C003|20261110|Facture Menuiseries Lafon|0,00|4452,00|||20261110||
BQ|Banque|BQ00304|20261111|401000|Fournisseurs|F003|Quincaillerie Pons|FF-2026-09F003|20261111|Règlement Quincaillerie Pons|15336,00|0,00|LAC00303|20261111|20261111||
BQ|Banque|BQ00304|20261111|512000|Banque|||FF-2026-09F003|20261111|Règlement Quincaillerie Pons|0,00|15336,00|||20261111||
BQ|Banque|BQ00324|20261112|512000|Banque|||FA-2026-10C004|20261112|Règlement Atelier Rivaud|22176,00|0,00|||20261112||
BQ|Banque|BQ00324|20261112|411000|Clients|C004|Atelier Rivaud|FA-2026-10C004|20261112|Règlement Atelier Rivaud|0,00|22176,00|LVT00323|20261112|20261112||
ACH|Achats|AC00369|20261112|601000|Achats de matières premières|||FF-2026-11F003|20261112|Facture Quincaillerie Pons|11700,00|0,00|||20261112||
ACH|Achats|AC00369|20261112|445660|TVA déductible|||FF-2026-11F003|20261112|Facture Quincaillerie Pons|2340,00|0,00|||20261112||
ACH|Achats|AC00369|20261112|401000|Fournisseurs|F003|Quincaillerie Pons|FF-2026-11F003|20261112|Facture Quincaillerie Pons|0,00|14040,00|||20261112||
BQ|Banque|BQ00294|20261113|512000|Banque|||FA-2026-09C006|20261113|Règlement Charpentes Ozanne|16512,00|0,00|||20261113||
BQ|Banque|BQ00294|20261113|411000|Clients|C006|Charpentes Ozanne|FA-2026-09C006|20261113|Règlement Charpentes Ozanne|0,00|16512,00|LVT00293|20261113|20261113||
VTE|Ventes|VT00356|20261113|411000|Clients|C004|Atelier Rivaud|FA-2026-11C004|20261113|Facture Atelier Rivaud|20988,00|0,00|LVT00356|20261213|20261113||
VTE|Ventes|VT00356|20261113|706000|Prestations de services|||FA-2026-11C004|20261113|Facture Atelier Rivaud|0,00|17490,00|||20261113||
VTE|Ventes|VT00356|20261113|445710|TVA collectée|||FA-2026-11C004|20261113|Facture Atelier Rivaud|0,00|3498,00|||20261113||
BQ|Banque|BQ00377|20261115|635000|Impôts et taxes||||20261115|Taxes assises sur les salaires|900,00|0,00|||20261115||
BQ|Banque|BQ00377|20261115|512000|Banque||||20261115|Taxes assises sur les salaires|0,00|900,00|||20261115||
BQ|Banque|BQ00340|20261116|401000|Fournisseurs|F004|Transports Vialle|FF-2026-10F004|20261116|Règlement Transports Vialle|10764,00|0,00|LAC00339|20261116|20261116||
BQ|Banque|BQ00340|20261116|512000|Banque|||FF-2026-10F004|20261116|Règlement Transports Vialle|0,00|10764,00|||20261116||
VTE|Ventes|VT00358|20261116|411000|Clients|C005|Solutions Bertholet|FA-2026-11C005|20261116|Facture Solutions Bertholet|17172,00|0,00|LVT00358|20261226|20261116||
VTE|Ventes|VT00358|20261116|706000|Prestations de services|||FA-2026-11C005|20261116|Facture Solutions Bertholet|0,00|14310,00|||20261116||
VTE|Ventes|VT00358|20261116|445710|TVA collectée|||FA-2026-11C005|20261116|Facture Solutions Bertholet|0,00|2862,00|||20261116||
ACH|Achats|AC00370|20261117|601000|Achats de matières premières|||FF-2026-11F004|20261117|Facture Transports Vialle|8450,00|0,00|||20261117||
ACH|Achats|AC00370|20261117|445660|TVA déductible|||FF-2026-11F004|20261117|Facture Transports Vialle|1690,00|0,00|||20261117||
ACH|Achats|AC00370|20261117|401000|Fournisseurs|F004|Transports Vialle|FF-2026-11F004|20261117|Facture Transports Vialle|0,00|10140,00|LAC00370|20261217|20261117||
BQ|Banque|BQ00332|20261119|512000|Banque|||FA-2026-10C008|20261119|Règlement Diffusion Nadaud|10080,00|0,00|||20261119||
BQ|Banque|BQ00332|20261119|411000|Clients|C008|Diffusion Nadaud|FA-2026-10C008|20261119|Règlement Diffusion Nadaud|0,00|10080,00|LVT00331|20261119|20261119||
BQ|Banque|BQ00334|20261119|401000|Fournisseurs|F001|Aciers Delmas|FF-2026-10F001|20261119|Règlement Aciers Delmas|28152,00|0,00|LAC00333|20261119|20261119||
BQ|Banque|BQ00334|20261119|512000|Banque|||FF-2026-10F001|20261119|Règlement Aciers Delmas|0,00|28152,00|||20261119||
VTE|Ventes|VT00360|20261119|411000|Clients|C006|Charpentes Ozanne|FA-2026-11C006|20261119|Facture Charpentes Ozanne|15264,00|0,00|||20261119||
VTE|Ventes|VT00360|20261119|706000|Prestations de services|||FA-2026-11C006|20261119|Facture Charpentes Ozanne|0,00|12720,00|||20261119||
VTE|Ventes|VT00360|20261119|445710|TVA collectée|||FA-2026-11C006|20261119|Facture Charpentes Ozanne|0,00|2544,00|||20261119||
BQ|Banque|BQ00342|20261120|401000|Fournisseurs|F005|Énergie Cévennes|FF-2026-10F005|20261120|Règlement Énergie Cévennes|9108,00|0,00|LAC00341|20261120|20261120||
BQ|Banque|BQ00342|20261120|512000|Banque|||FF-2026-10F005|20261120|Règlement Énergie Cévennes|0,00|9108,00|||20261120||
ACH|Achats|AC00372|20261121|601000|Achats de matières premières|||FF-2026-11F005|20261121|Facture Énergie Cévennes|7150,00|0,00|||20261121||
ACH|Achats|AC00372|20261121|445660|TVA déductible|||FF-2026-11F005|20261121|Facture Énergie Cévennes|1430,00|0,00|||20261121||
ACH|Achats|AC00372|20261121|401000|Fournisseurs|F005|Énergie Cévennes|FF-2026-11F005|20261121|Facture Énergie Cévennes|0,00|8580,00|LAC00372|20261221|20261121||
VTE|Ventes|VT00361|20261122|411000|Clients|C007|Escaliers Mory|FA-2026-11C007|20261122|Facture Escaliers Mory|13356,00|0,00|LVT00361|20261227|20261122||
VTE|Ventes|VT00361|20261122|706000|Prestations de services|||FA-2026-11C007|20261122|Facture Escaliers Mory|0,00|11130,00|||20261122||
VTE|Ventes|VT00361|20261122|445710|TVA collectée|||FA-2026-11C007|20261122|Facture Escaliers Mory|0,00|2226,00|||20261122||
